all_time_volume,chain,one_day_volume,pool_ids,projects,seven_day_volume,seven_day_volume_liquidity_ratio,thirty_day_volume,token_a_address,token_b_address,token_pair,usd_liquidity
723552974082.0884,ethereum,336214278.1592073,"['0xcb5cde8da12555bf770e185e8e323290e5c443d4', '0xc549a5c701cb6e6cbc091007a80c089c49595468', '0x3e0c31c3d4067ed5d7d294f08b79b6003b7bf9c8', '0x6e1fbeeaba87bae1100d95f8340dc27ad7c8427b', '0x2fe16dd18bba26e457b7dd2080d5674312b026a2', '0xeeb82fa092e3cecb1ba99f8342775b70efb40cf8', '0xf859a6c44f18aa5f7fc71387b603c6b63a0dbe04', '0x763d3b7296e7c9718ad5b058ac2692a19e5b3638', '0x1373e57f764a7944bdd7a4bd5ca3007d496934da', '0x5311b0bfd1eb656522ef75ea4d22ce8bcfa6fd42', '0x67f117350eab45983374f4f83d275d8a5d62b1bf', '0x97dec872013f6b5fb443861090ad931542878126', '0x68a241796628ecf44e48f0533fb00d07dd3419d2', '0xeef417e1d5cc832e619ae18d2f140de2999dd4fb', '0x397ff1542f962076d0bfe58ea045ffa2d347aca0', '0xcbcf7be78c33b513e95d8708ee422b217aec90f1', '0x96646936b91d6b9d7d0c47c496afbf3d6ec7b6f8', '0x1ac1a8feaaea1900c4166deeed0c11cc10669d36', '0x20e95253e54490d8d30ea41574b24f741ee70201', '0xc50cb225e0f45e814fd41bcb3a120463ab1f04c3', '0xd772227d51fb33802cab2cd641cedf708f0e7235', '0x522d6f36c95a1b6509a14272c17747bbb582f2a6', '0xa51831e33a1ac245d327ff92def377e5e681c9cc', '0x69d460e01070a7ba1bc363885bc8f4f0daa19bf5', '0x265b6d1a6c12873a423c177eba6dd2470f40a3b5', '0x11a653ddfbb61e0feff5484919f06d9d254bf65f', '0xaf59044157ed99f3630c4c67f8870e09a5d1a6e2', '0xe0554a476a092703abdb3ef35c80e0d76d32939f', '0xb93f696e5c46b6772fc2ff65e459cf9685fac782', '0x7bea39867e4169dbe237d55c8242a8f2fcdcc387', '0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc', '0x75c23271661d9d143dcb617222bc4bec783eff34', '0x72a8f00913226b49e63cb7f27bc31ee5cfd09646', '0x2257aaac34bcb27900291f7b84ee2565a6cbac57', '0x1f06f01fdbdcdf1a6604878cbd90e88ad6d3c654', '0x496d3fe47211521eca1fff521d1f8022b0287c9f', '0x655edce464cc797526600a462a8154650eee4b77', '0xcbed6f3ccec8446f639bd2fa176c671c1972494b', '0xe5d505055a4c607cf9049b0629c7f069abaa8dbf', '0x21e7fd84385d47076208ca3ba993ecf292691394', '0x9446625e3090d155fd7c74752edf4e87cf44de05', '0xab1e2d29699146a2e07c3a1c8ad8cb914a536f7a', '0xc0b2b0c5376cb2e6f73b473a7caa341542f707ce', '0x032d9bc3f3c1042b431f29df63aaa547f5ed6ee6', '0xd0382ad6fe3759ab65fc4bc435f47045ffea77c7', '0x760afd4460089edbb77f71149f6fe1d7554c5450', '0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8', '0xe6c2e229c763ed3e1d5d57b3648aeb1d4011eacd', '0x4572f2554421bd64bef1c22c8a81840e8d496bea', '0x61935cbdd02287b511119ddb11aeb42f1593b7ef', '0x8a649274e4d777ffc6851f13d23a86bbfa2f2fbf', '0xe7b0ce0526fbe3969035a145c9e9691d4d9d216c', '0xc537e898cd774e2dcba3b14ea6f34c93d5ea45e1', '0xeed9f9795bf12739cf4f50f8c84ab9f13ada8129', '0x2ee268541b96b2b8129a06b006fd247b467f6118', '0x1445f32d1a74872ba41f3d8cf4022e9996120b31', '0x080bf510fcbf18b91105470639e9561022937712', '0xf4d8c95478d9fb81c3ba863353b19f5484e799ed', '0xdef1c0ded9bec7f1a1670819833240f027b25eff', '0x660f30293df5e2506b6a2e09ce64c1454eebd9a4', '0x9ca2a439810524250e543ba8fb6e88578af242bc', '0x1be21dd1fa2aced16656b7d765b88afa6853cc98', '0x02e1300a7e6c3211c65317176cf1795f9bb1daab', '0xe969991ce475bcf817e01e1aad4687da7e1d6f83', '0x76730720bc5ef699e8e6f691065948be2fb3632e', '0x52d611146dc3ea66aea7f047e6c181c7f142e198', '0x2e8135be71230c6b1b4045696d41c09db0414226', '0xe7b1d394f3b40abeaa0b64a545dbcf89da1ecb3f', '0x5426178799ee0a0181a89b4f57efddfab49941ec', '0x3aa370aacf4cb08c7e1e7aa8e8ff9418d73c7e0f', '0x8287913adfa69adca06beb00deab68a99c9e8d46', '0xec577a919fca1b682f584a50b1048331ef0f30dd', '0xd82fa167727a4dc6d6f55830a2c47abbb4b3a0f8', '0x6b0cc136f7babd971b5decd21690be65718990e2', '0x6f0ed6f346007563d3266de350d174a831bde0ca', '0xcc12532e95c2a6a4c53af153b9b739a3cc9218a7', '0x35644fb61afbc458bf92b15add6abc1996be5014', '0x0d88b55317516b84e78fbba7cde3f910d5686901', '0xa87e10cb085512931ccd277338e66cdacb52ca79', '0x2471de1547296aadb02cc1af84afe369b6f67c87', '0x7f86bf177dd4f3494b841a37e810a34dd56c829b', '0xc88b0e9cbfdffc1ceac078321442d546874eb3ef', '0x9b208194acc0a8ccb2a8dcafeacfbb7dcc093f81', '0xa5910940b97b7b8771a01b202583fd9331cb8be3', '0x5f752aa9e748ffc007a15b7ca0fad8f2127f186c', '0xe7ce624c00381b4b7abb03e633fb4acac4537dd6', '0x0887aca1f6acadba3912ddd83a881650c5a53de6', '0x4d6c17259332b3a1229bc4938894a7d295f90aeb', '0x6b3db695d5a79742f5daf96fec7aff39db28bc84', '0xe02e8ddecbe302ba1a40107c726e3ee889b0ff10', '0x012245db1919bbb6d727b9ce787c3169f963a898', '0xc45a95642bc59df699364237b80057eadc8d8a14', '0x8762cb30fee5661521bd21cedbe64c5075275f2d', '0xaad387f18e015cf9be4bdf96854845be51ddc977', '0x156d96eac6fe0e403428379c2d891c17a24c77f9', '0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640']","['airswap', 'verse_dex', 'integral', 'bancor', 'sushiswap', 'balancer', 'pancakeswap', 'shibaswap', 'maverick', 'uniswap', 'dodo', '0x API', 'clipper', 'carbon_defi', 'defiswap', 'apeswap', 'curve']",1825053893.0700963,486.9908196999956,11662022468.509281,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,USDC-WETH,359770999.05633193
461456542203.98065,ethereum,225601545.11047414,"['0x79a8c46dea5ada233abaffd40f3a0a2b1e5a4f27', '0x5a6a4d54456819380173272a5e8e9b9904bdf41b', '0xc270b3b858c335b6ba5d5b10e2da8a09976005ad', '0xbd482ffb3e6e50dc1c437557c3bea2b68f3683ee', '0x7abd51bba7f9f6ae87ac77e1ea1c5783ada56e5c', '0xaa5a67c256e27a5d80712c51971408db3370927d', '0xceaf7747579696a2f0bb206a14210e3c9e6fb269', '0x8353157092ed8be69a9df8f95af097bbf33cb2af', '0x9baa4cb7e2a470a37a984cfeb5a2ba3d07ca9fe5', '0x2dded6da1bf5dbdf597c45fcfaa3194e53ecfeaf', '0xc9c32cd16bf7efb85ff14e0c8603cc90f6f2ee49', '0x952ffc4c47d66b454a8181f5c68b6248e18b66ec', '0xdef1c0ded9bec7f1a1670819833240f027b25eff', '0xee4cf3b78a74affa38c6a926282bcd8b5952818d', '0x06364f10b501e868329afbc005b3492902d6c763', '0x890f4e345b1daed0367a877a1612f86a1f86985f', '0x6491f4cf9c084ef8fc055eaaf735bdceccf69370', '0x9ca2a439810524250e543ba8fb6e88578af242bc', '0x5b3b5df2bf2b6543f78e053bd91c4bdd820929f1', '0x04c8577958ccc170eb3d2cca76f9d51bc6e42d8f', '0x4572f2554421bd64bef1c22c8a81840e8d496bea', '0xcc12532e95c2a6a4c53af153b9b739a3cc9218a7', '0x3041cbd36888becc7bbcbc0045e3b1f144466f5f', '0x8474ddbe98f5aa3179b3b3f5942d724afcdec9f6', '0x06cb22615ba53e60d67bf6c341a0fd5e718e1655', '0x3ab6564d5c214bc416ee8421e05219960504eead', '0x87650d7bbfc3a9f10587d7778206671719d9910d', '0xeef417e1d5cc832e619ae18d2f140de2999dd4fb', '0xe6b5cc1b4b47305c58392ce3d359b10282fc36ea', '0x4f062658eaaf2c1ccf8c8e36d6824cdf41167956', '0x27a0c7e1d6051c334d1e80ef6f521aa38eb0a448', '0x618788357d0ebd8a37e763adab3bc575d54c2c7d', '0xecd5e75afb02efa118af914515d6521aabd189f1', '0x81b7f92c7b7d9349b989b4982588761bfa1aa627', '0x1822456fc778419420cee4ef48ab1fa3fc5120fc', '0xc549a5c701cb6e6cbc091007a80c089c49595468', '0xc9f93163c99695c6526b799ebca2207fdf7d61ad', '0x9f383f91c89cbd649c700c2bf69c2a828af299aa', '0x46557085e28bcc6d8f653a9ee84c6c9b67642b93', '0x3ef6a01a0f81d6046290f3e2a8c5b843e738e604', '0x7858e59e0c01ea06df3af3d20ac7b0003275d4bf', '0xc50cb225e0f45e814fd41bcb3a120463ab1f04c3', '0xd632f22692fac7611d2aa1c0d552930d43caed3b', '0x9547429c0e2c3a8b88c6833b58fce962734c0e8c', '0x79c58f70905f734641735bc61e45c19dd9ad60bc', '0xd86a120a06255df8d4e2248ab04d4267e23adfaa', '0xe7b0ce0526fbe3969035a145c9e9691d4d9d216c', '0xbebc44782c7db0a1a60cb6fe97d0b483032ff1c7', '0x42d7025938bec20b69cbae5a77421082407f053a', '0x4807862aa8b2bf68830e4c8dc86d0e9a998e085a', '0xed279fdd11ca84beef15af5d39bb4d4bee23f0ca', '0x0f9cb53ebe405d49a0bbdbd291a65ff571bc83e1', '0xe8d7a52aabe8a0569314f28e90fdb8544860a424', '0x080bf510fcbf18b91105470639e9561022937712', '0xa77d09743f77052950c4eb4e6547e9665299becd', '0xfa6e8e97ececdc36302eca534f63439b1e79487b', '0x06df3b2bbb68adc8b0e302443692037ed9f91b42', '0x892d701d94a43bdbcb5ea28891daca2fa22a690b', '0x43b4fdfd4ff969587185cdb6f0bd875c5fc83f8c', '0xa5407eae9ba41422680e2e00537571bcc53efbfd', '0xe2f2a5c287993345a840db3b0845fbc70f5935a5', '0x6ec472b613012a492693697fa551420e60567ea7', '0x3e01dd8a5e1fb3481f0f589056b428fc308af0fb', '0xd0b2f5018b5d22759724af6d4281ac0b13266360', '0xc537e898cd774e2dcba3b14ea6f34c93d5ea45e1', '0x655edce464cc797526600a462a8154650eee4b77', '0x61935cbdd02287b511119ddb11aeb42f1593b7ef', '0x3252efd4ea2d6c78091a1f43982ee2c3659cc3d1', '0x8038c01a0390a8c547446a0b2c18fc9aefecc10c', '0x2e9c6dcdca22a5952a88c4b18edb5b54c5155bc9', '0x3a70dfa7d2262988064a2d051dd47521e43c9bdd', '0x52ea46506b9cc5ef470c5bf89f17dc28bb35d85c', '0x306121f1344ac5f84760998484c0176d7bfb7134', '0x522d6f36c95a1b6509a14272c17747bbb582f2a6', '0x1033812efec8716bbae0c19e5678698d25e26edf', '0x8ee017541375f6bcd802ba119bddc94dad6911a1', '0xdebf20617708857ebe4f679508e7b7863a8a8eee', '0x3416cf6c708da44db2624d63ea0aaef7113527c6', '0xd82fa167727a4dc6d6f55830a2c47abbb4b3a0f8']","['kyberswap', 'defiswap', 'pancakeswap', 'bancor', 'verse_dex', 'dodo', 'airswap', 'clipper', 'curve', 'sushiswap', 'balancer', 'mstable', 'integral', 'maverick', 'carbon_defi', '0x API', 'uniswap']",1670646610.9545374,661.3925028491376,7434234269.546103,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0xdac17f958d2ee523a2206206994597c13d831ec7,USDC-USDT,199550314.97463664
381899006061.4772,ethereum,219178706.5138506,"['0xf5f5b97624542d72a9e06f04804bf81baa15e2b4', '0x4e68ccd3e89f51c3074ca5072bbac773960dfa36', '0x0d4a11d5eeaac28ec3f61d100daf4d40471f1852', '0x61935cbdd02287b511119ddb11aeb42f1593b7ef', '0x4572f2554421bd64bef1c22c8a81840e8d496bea', '0x048f0e7ea2cfd522a4a058d1b1bdd574a0486c46', '0x362ddd14f69924ebbf9066ddd2ae7c171cf6d098', '0x80466c64868e1ab14a1ddf27a676c3fcbe638fe5', '0xe7b0ce0526fbe3969035a145c9e9691d4d9d216c', '0xce9874c42dce7fffbe5e48b026ff1182733266cb', '0xc5af84701f98fa483ece78af83f11b6c38aca71d', '0x72c2178e082fedb13246877b5aa42ebce1b72218', '0xacdb27b266142223e1e676841c1e809255fc6d07', '0x7d697d789ee19bc376474e0167bade9535a28cf4', '0x522d6f36c95a1b6509a14272c17747bbb582f2a6', '0x2f9ec37d6ccfff1cab21733bdadede11c823ccb0', '0x11b815efb8f581194ae79006d24e0d814b7697f6', '0xc7bbec68d12a0d1830360f8ec58fa599ba1b0e9b', '0xeef417e1d5cc832e619ae18d2f140de2999dd4fb', '0xc549a5c701cb6e6cbc091007a80c089c49595468', '0xdef1c0ded9bec7f1a1670819833240f027b25eff', '0x9ca2a439810524250e543ba8fb6e88578af242bc', '0x74c99f3f5331676f6aec2756e1f39b4fc029a83e', '0xc50cb225e0f45e814fd41bcb3a120463ab1f04c3', '0x655edce464cc797526600a462a8154650eee4b77', '0x06da0fd433c1a5d7a4faa01111c044910a184553', '0x6ca298d2983ab03aa1da7679389d955a4efee15c', '0xd82fa167727a4dc6d6f55830a2c47abbb4b3a0f8', '0x080bf510fcbf18b91105470639e9561022937712', '0xcc12532e95c2a6a4c53af153b9b739a3cc9218a7', '0x703b120f15ab77b986a24c6f9262364d02f9432f', '0x3e5fa9518ea95c3e533eb377c001702a9aacaa32', '0x17c1ae82d99379240059940093762c5e4539aba5', '0x3e0c31c3d4067ed5d7d294f08b79b6003b7bf9c8', '0xc537e898cd774e2dcba3b14ea6f34c93d5ea45e1', '0x352b186090068eb35d532428676ce510e17ab581', '0xd51a44d3fae010294c616388b506acda1bfaae46']","['uniswap', '0x API', 'integral', 'verse_dex', 'clipper', 'kyberswap', 'bancor', 'defiswap', 'airswap', 'sushiswap', 'pancakeswap', 'shibaswap', 'balancer', 'carbon_defi', 'maverick', 'curve']",1525236029.8358686,170.00881365400934,9751763926.693565,0xdac17f958d2ee523a2206206994597c13d831ec7,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,USDT-WETH,331945926.1610832
334178994996.60254,ethereum,42615055.59299672,"['0xa77d09743f77052950c4eb4e6547e9665299becd', '0x9547429c0e2c3a8b88c6833b58fce962734c0e8c', '0xdef1c0ded9bec7f1a1670819833240f027b25eff', '0xaaf5110db6e744ff70fb339de037b990a20bdace', '0xe7b0ce0526fbe3969035a145c9e9691d4d9d216c', '0xec577a919fca1b682f584a50b1048331ef0f30dd', '0x9ca2a439810524250e543ba8fb6e88578af242bc', '0x890f4e345b1daed0367a877a1612f86a1f86985f', '0xc537e898cd774e2dcba3b14ea6f34c93d5ea45e1', '0x6870f9b4dd5d34c7fc53d0d85d9dbd1aab339bf7', '0xceaf7747579696a2f0bb206a14210e3c9e6fb269', '0x42d7025938bec20b69cbae5a77421082407f053a', '0xaad387f18e015cf9be4bdf96854845be51ddc977', '0x8ee017541375f6bcd802ba119bddc94dad6911a1', '0x7abd51bba7f9f6ae87ac77e1ea1c5783ada56e5c', '0x06364f10b501e868329afbc005b3492902d6c763', '0x3e01dd8a5e1fb3481f0f589056b428fc308af0fb', '0x1b8874baceaafba9ea194a625d12e8b270d77016', '0xa2b47e3d5c44877cca798226b7b8118f9bfb7a56', '0xa87e10cb085512931ccd277338e66cdacb52ca79', '0xeef417e1d5cc832e619ae18d2f140de2999dd4fb', '0xc0b2b0c5376cb2e6f73b473a7caa341542f707ce', '0x618788357d0ebd8a37e763adab3bc575d54c2c7d', '0x0f9cb53ebe405d49a0bbdbd291a65ff571bc83e1', '0x2e9c6dcdca22a5952a88c4b18edb5b54c5155bc9', '0x3a70dfa7d2262988064a2d051dd47521e43c9bdd', '0x5c6a6cf9ae657a73b98454d17986af41fc7b44ee', '0xaa5a67c256e27a5d80712c51971408db3370927d', '0x3252efd4ea2d6c78091a1f43982ee2c3659cc3d1', '0xa5407eae9ba41422680e2e00537571bcc53efbfd', '0xc50cb225e0f45e814fd41bcb3a120463ab1f04c3', '0x4f062658eaaf2c1ccf8c8e36d6824cdf41167956', '0xb04f13750cd764eeceb07e19254564787c9c72bf', '0x57755f7dec33320bca83159c26e93751bfd30fbe', '0xb5214edee5741324a13539bcc207bc549e2491ff', '0x9b208194acc0a8ccb2a8dcafeacfbb7dcc093f81', '0xd0382ad6fe3759ab65fc4bc435f47045ffea77c7', '0x69d460e01070a7ba1bc363885bc8f4f0daa19bf5', '0x43b4fdfd4ff969587185cdb6f0bd875c5fc83f8c', '0xee60ca08cca968dc1b36e7bbcc779efe34d7ef62', '0x06df3b2bbb68adc8b0e302443692037ed9f91b42', '0x080bf510fcbf18b91105470639e9561022937712', '0x81b7f92c7b7d9349b989b4982588761bfa1aa627', '0x79c58f70905f734641735bc61e45c19dd9ad60bc', '0xc9c32cd16bf7efb85ff14e0c8603cc90f6f2ee49', '0x522d6f36c95a1b6509a14272c17747bbb582f2a6', '0x6c6bc977e13df9b0de53b251522280bb72383700', '0xcc12532e95c2a6a4c53af153b9b739a3cc9218a7', '0x3ef6a01a0f81d6046290f3e2a8c5b843e738e604', '0xe2f2a5c287993345a840db3b0845fbc70f5935a5', '0xbebc44782c7db0a1a60cb6fe97d0b483032ff1c7', '0x1f06f01fdbdcdf1a6604878cbd90e88ad6d3c654', '0x79a8c46dea5ada233abaffd40f3a0a2b1e5a4f27', '0x02e1300a7e6c3211c65317176cf1795f9bb1daab', '0x1ee383389c621c37ee5aa476f88413a815083c5d', '0xb93f696e5c46b6772fc2ff65e459cf9685fac782', '0xe6b5cc1b4b47305c58392ce3d359b10282fc36ea', '0x5777d92f208679db4b9778590fa3cab3ac9e2168', '0xc270b3b858c335b6ba5d5b10e2da8a09976005ad', '0xae461ca67b15dc8dc81ce7615e0320da1a9ab8d5', '0xc88b0e9cbfdffc1ceac078321442d546874eb3ef', '0x53dc703b78794b61281812f3a901918253beefee', '0xd82fa167727a4dc6d6f55830a2c47abbb4b3a0f8', '0xbd482ffb3e6e50dc1c437557c3bea2b68f3683ee', '0x4572f2554421bd64bef1c22c8a81840e8d496bea', '0x21e7fd84385d47076208ca3ba993ecf292691394', '0xd7b6d14b76595ab7938c2c781079d787ef3bd5ee', '0x2dded6da1bf5dbdf597c45fcfaa3194e53ecfeaf', '0x178e029173417b1f9c8bc16dcec6f697bc323746', '0x1033812efec8716bbae0c19e5678698d25e26edf', '0x2673099769201c08e9a5e63b25fbaf25541a6557', '0xed279fdd11ca84beef15af5d39bb4d4bee23f0ca', '0xecd5e75afb02efa118af914515d6521aabd189f1', '0x87650d7bbfc3a9f10587d7778206671719d9910d', '0xc45a95642bc59df699364237b80057eadc8d8a14', '0x72a8f00913226b49e63cb7f27bc31ee5cfd09646', '0x31ac258b911af9a0d2669ebdfc4e39d92e96b772', '0x4807862aa8b2bf68830e4c8dc86d0e9a998e085a', '0x61935cbdd02287b511119ddb11aeb42f1593b7ef', '0x3ab6564d5c214bc416ee8421e05219960504eead', '0xd9e497bd8f491fe163b42a62c296fb54caea74b7', '0x5b3b5df2bf2b6543f78e053bd91c4bdd820929f1', '0xdebf20617708857ebe4f679508e7b7863a8a8eee', '0x655edce464cc797526600a462a8154650eee4b77', '0x8038c01a0390a8c547446a0b2c18fc9aefecc10c', '0x5a6a4d54456819380173272a5e8e9b9904bdf41b', '0x8474ddbe98f5aa3179b3b3f5942d724afcdec9f6', '0xbc68fa58930a2f36d37d16f2f7cfebdd2b7902c6', '0xc549a5c701cb6e6cbc091007a80c089c49595468', '0x52ea46506b9cc5ef470c5bf89f17dc28bb35d85c', '0xd632f22692fac7611d2aa1c0d552930d43caed3b', '0x06cb22615ba53e60d67bf6c341a0fd5e718e1655', '0x4567fc23d02fc4ba0b960639d43ecfe8cac6e68f', '0xc74eba6863c11266dcffbbf39de34f5845e0ebe4', '0x1373e57f764a7944bdd7a4bd5ca3007d496934da']","['sushiswap', 'clipper', 'pancakeswap', 'carbon_defi', 'airswap', 'defiswap', '0x API', 'uniswap', 'mstable', 'curve', 'maverick', 'balancer', 'bancor', 'dodo']",487524536.57426566,220.53281019606402,3440542221.915945,0x6b175474e89094c44da98b954eedeac495271d0f,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,DAI-USDC,210013335.12858754
328668940359.10974,ethereum,71559950.60839403,"['0x3ef6a01a0f81d6046290f3e2a8c5b843e738e604', '0x0f9cb53ebe405d49a0bbdbd291a65ff571bc83e1', '0xecd5e75afb02efa118af914515d6521aabd189f1', '0x5b3b5df2bf2b6543f78e053bd91c4bdd820929f1', '0x2673099769201c08e9a5e63b25fbaf25541a6557', '0x79a8c46dea5ada233abaffd40f3a0a2b1e5a4f27', '0xa5407eae9ba41422680e2e00537571bcc53efbfd', '0xd82fa167727a4dc6d6f55830a2c47abbb4b3a0f8', '0x4572f2554421bd64bef1c22c8a81840e8d496bea', '0x080bf510fcbf18b91105470639e9561022937712', '0xceaf7747579696a2f0bb206a14210e3c9e6fb269', '0x43b4fdfd4ff969587185cdb6f0bd875c5fc83f8c', '0xaa5a67c256e27a5d80712c51971408db3370927d', '0xeef417e1d5cc832e619ae18d2f140de2999dd4fb', '0x3e01dd8a5e1fb3481f0f589056b428fc308af0fb', '0x52ea46506b9cc5ef470c5bf89f17dc28bb35d85c', '0xe2f2a5c287993345a840db3b0845fbc70f5935a5', '0xc537e898cd774e2dcba3b14ea6f34c93d5ea45e1', '0x890f4e345b1daed0367a877a1612f86a1f86985f', '0x1033812efec8716bbae0c19e5678698d25e26edf', '0x79c58f70905f734641735bc61e45c19dd9ad60bc', '0xc549a5c701cb6e6cbc091007a80c089c49595468', '0xc270b3b858c335b6ba5d5b10e2da8a09976005ad', '0xed279fdd11ca84beef15af5d39bb4d4bee23f0ca', '0x2f3e9cd12dc8eee8c7fea0383ab877b6bead56ab', '0x5a6a4d54456819380173272a5e8e9b9904bdf41b', '0x6f48eca74b38d2936b02ab603ff4e36a6c0e3a77', '0x8ee017541375f6bcd802ba119bddc94dad6911a1', '0x8038c01a0390a8c547446a0b2c18fc9aefecc10c', '0x61935cbdd02287b511119ddb11aeb42f1593b7ef', '0xdebf20617708857ebe4f679508e7b7863a8a8eee', '0xe7b0ce0526fbe3969035a145c9e9691d4d9d216c', '0x9547429c0e2c3a8b88c6833b58fce962734c0e8c', '0x4807862aa8b2bf68830e4c8dc86d0e9a998e085a', '0x81b7f92c7b7d9349b989b4982588761bfa1aa627', '0xa77d09743f77052950c4eb4e6547e9665299becd', '0xe6b5cc1b4b47305c58392ce3d359b10282fc36ea', '0x5c6a6cf9ae657a73b98454d17986af41fc7b44ee', '0x2e9c6dcdca22a5952a88c4b18edb5b54c5155bc9', '0x06df3b2bbb68adc8b0e302443692037ed9f91b42', '0xc9c32cd16bf7efb85ff14e0c8603cc90f6f2ee49', '0x87650d7bbfc3a9f10587d7778206671719d9910d', '0xdef1c0ded9bec7f1a1670819833240f027b25eff', '0x48da0965ab2d2cbf1c17c09cfb5cbe67ad5b1406', '0x3ab6564d5c214bc416ee8421e05219960504eead', '0xc50cb225e0f45e814fd41bcb3a120463ab1f04c3', '0xb20bd5d04be54f870d5c0d3ca85d82b34b836405', '0xbd482ffb3e6e50dc1c437557c3bea2b68f3683ee', '0x655edce464cc797526600a462a8154650eee4b77', '0x42d7025938bec20b69cbae5a77421082407f053a', '0x06364f10b501e868329afbc005b3492902d6c763', '0x3058ef90929cb8180174d74c507176cca6835d73', '0x8474ddbe98f5aa3179b3b3f5942d724afcdec9f6', '0x3a70dfa7d2262988064a2d051dd47521e43c9bdd', '0x4f062658eaaf2c1ccf8c8e36d6824cdf41167956', '0xcc12532e95c2a6a4c53af153b9b739a3cc9218a7', '0x522d6f36c95a1b6509a14272c17747bbb582f2a6', '0x2dded6da1bf5dbdf597c45fcfaa3194e53ecfeaf', '0x43d4f85a793f7354966b5a6199b3909fabe50fac', '0xbebc44782c7db0a1a60cb6fe97d0b483032ff1c7', '0x9ca2a439810524250e543ba8fb6e88578af242bc', '0xd632f22692fac7611d2aa1c0d552930d43caed3b', '0x06cb22615ba53e60d67bf6c341a0fd5e718e1655', '0x055cedfe14bce33f985c41d9a1934b7654611aac']","['bancor', 'mstable', 'carbon_defi', 'airswap', 'maverick', '0x API', 'clipper', 'balancer', 'uniswap', 'dodo', 'defiswap', 'curve', 'pancakeswap', 'sushiswap']",654911709.7778614,299.6551256246602,3788662041.2888126,0x6b175474e89094c44da98b954eedeac495271d0f,0xdac17f958d2ee523a2206206994597c13d831ec7,DAI-USDT,139875296.1038415
